hotel_name,name,rating,review
Hotel Santika Premiere Semarang,Putu Andhika,5.0,Clean n nice hotel at centre of Semarang. Breakfast have a nice menu & tasted. Will come again for stay at this hotel next time
Hotel Santika Premiere Semarang,mnr rahadi,4.0,"First, friendly guest staff. Especially the housekeeping, they always greet us. During the pandemic, we can find sanitizer in front of lift and entrance door. But in the pool, too bad there's only one rest room. In the restaurant, only the staff serve the guest, so we don't share utensils to take food. That's good."
Hotel Santika Premiere Semarang,Petrus Luwak,5.0,"Nice place for stay at Semarang City near Simpang Lima and close to culinery places also entertainment. The Hotel is over 20 years but well maintain, very clean also applied CHSE very tight. Recommended place for business, family holiday and staycation."
Hotel Santika Premiere Semarang,Bayu Suryo Aji,4.0,Old hotel.. but good service...especially swimming pool and gym...Rooms: 4/5 | Service: 5/5 | Location: 5/5 …More
Hotel Santika Premiere Semarang,Irfan Maulani,5.0,For me this is 2nd home when visiting Semarang City for work or holiday. The place so quiet even on the central of activity of Semarang. The food are represented local and homey test. For me this the best hotel ever.
Hotel Santika Premiere Semarang,Fenny Tanudjaja,5.0,"That was a great service, the location was near with culinary place loved it 👍👍👍👍👍Rooms: 5/5 | Service: 5/5 | Location: 5/5 …More"
Hotel Santika Premiere Semarang,Budi Kurniawan,5.0,"The room and dish menu is very good, but parking is limited and the toilet tissue lobby is not fast refilling. The hotel is recommended because it is close to many of Semarang's culinary delights and other great tourist destinations."
Hotel Santika Premiere Semarang,Loundy,5.0,"The room is very clean and neat. Great services, they let us borrow some bowls and some other stuffs. Nice pool for both adults and kids AND their towels are nicely perfumed. It has a pretty nice gym too."
Hotel Santika Premiere Semarang,Dixs,2.0,"strategic location,clean and comfy room.unfortunately the service is not too good,to slow to response everything we need here.Rooms: 4/5 | Service: 1/5 | Location: 4/5 …More"
Hotel Santika Premiere Semarang,Sharon K,5.0,It was super pleasant to stay here. I visited Semarang for work and got twin bed bedroom. The bedroom was spacious. Breakfast buffet was my favorite. Plenty of menu to choose and tasted delicious. The gym equipment was a bit outdated but overall was 5 stars quality and service
Hotel Santika Premiere Semarang,Emy Christiana S,4.0,"Spacey, in the heart of the city. Very close to Simpang 5."
Hotel Santika Premiere Semarang,hairuddin bangun prasetyo,5.0,"Nice location ... Good hospitality from its employee and hotel crew.Maybe it would be great if in the near future, Santika Premiere Semarang to be renovated."
Hotel Santika Premiere Semarang,yance halim,4.0,"Nice Hotel, Breakfast quite variant with Traditional local food. Cleanest of the room can be improve..."
Hotel Santika Premiere Semarang,Y. Yandi,4.0,"Obviously need some maintenance at this ""not young anymore"" infrastructure... Overall it is a good hotel in the center of Semarang city that has a walkable range by foot to get the city's ambient"
Hotel Santika Premiere Semarang,Agung “tongkito” Hadiyanto,4.0,"Updatea 14 Mar 22: stay for 1 night, room much cleaner, finally got non smoking room. Breakfast now much better, lots of local menu and it tastes much better. First time staying here on 3 May, room 906 is spacious, looks outdated but still good, Aircon not cold, my bathroom is flooding from the upside, request for non smoking but got a smoking one, complained to FO and said my room is a flexible room, could be for smoker or non smoker ... WT*??? Filed a complain officialy to FO..."
Hotel Santika Premiere Semarang,T. Ryan Septyawan,3.0,"Got 4 bottle of water every Day, nice staff, good breakfast Cons Shower water Flow is small and so Hard to achieve balance of Hot and cold Flow, you Will got too Hot or too cold, Internet connection is slow, ac is not cold enough"
Hotel Santika Premiere Semarang,Jawoto Setyono,5.0,"One of the oldest hotels in town. Breakfast here is always great, full of Indonesian foods"
Hotel Santika Premiere Semarang,Hilmy Alghifari,4.0,"Spent 4 nights here, nothing extraordinary. Plenty options of food for breakfast (they serves local food, too)Nice pool and scenery to the city of Semarang.The only complaints was water heater, slow and not hot enough."
Hotel Santika Premiere Semarang,Bambang P Buditomo,5.0,"Great clean room, great food and great service. The room is classicly designed, more soundproofed than most of the hotels i stayed on, quite spacious with a divan near the window so you can lay and watch the view. Nice bathroom and very comfy bed. There's a book store next door if you want to pick some reading or stationeries. This hotel is always be my top choice whenever i travel to Semarang."
Hotel Santika Premiere Semarang,Teguh Sunyoto,1.0,"At check in, we asked receptionist to store breast milk in their freezer (we also already wrote word ""freezer"" in the plastic milk container) as we plan for 2 nights stay. For the information, it was a 700ml breast milk that was pumped by my wife during our 4 days trip prior to arriving to this hotel. In fact, we have also asked this (whether the hotel can store breast milk in their freezer) via phone before we book the room, and they confirm providing the service for their guest. It turned out, at check out, the hotel staff did not store our breast milk in the freezer instead they store it in a chiller and as a result our breast milk spoiled and can no longer be used/given to our baby. All the hotel staffs did just say sorry without any explanation, they don't understand how much effort my wife have done to pump that breast milk during our trip. The above was not the only disappointing experiences we had in this hotel.. on the morning when we ready to go for breakfast the electricity suddenly turn off for almost 1 hour.. as a result we must go down to the restaurant from 6th floor using emergency stair. Btw, I have my parent (78 and 65 years old) with me and also a 3 month baby with its stroller. This was a terrible experiences for our family. We also have to eat our breakfast without light. Overall, awful experiences in this hotel. Will definitely never go back.."
Hotel Santika Premiere Semarang,Josia Peranginangin,4.0,"Love the place strategic location (5 minutes to ""Simpang Lima"")..anything else? well it's an old hotel, so don't even think the ambience will be like nowadays hotel..but overall is Okay, the service is good, the room is quite large..Oh, one more thing i like is it next to Gramedia Book Store..haha!Rooms: 4/5 | Service: 5/5 | Location: 5/5 …More"
Hotel Santika Premiere Semarang,T Ramanal,4.0,"Good hotel, with swimming pool near to Cafe, and a gym, it is located very closed to Simpang Lima, the epicenter of Semarang. Hotel amenities just good, with decent space and bathroom. The breakfast, mostly Indonesia cuisine fit to the taste."
Hotel Santika Premiere Semarang,Derek Chng,3.0,"Normal hotel. Was told is 4 stars but need to discount the level. Room is ok, slightly age, gym was big but all equipment are old. There is no treadmill at all. Mostly weights, bike. Morning breakfast all local delights, snacks, Indonesia kueh and dishes. A little of international like bread, salads and fruits."
Hotel Santika Premiere Semarang,Apri'e Tan,4.0,"Nice hotel, clean room, cold aircon, nice staff.Lets see tomorrow morning what they have for breakfast."
Hotel Santika Premiere Semarang,Henry Erik Estrada,3.0,"Old Hotel. Room is spacious and sound proof. Bathroom is great although I expect a bathtub than a mere shower for price range/hotel class. Bed and pillows are comfy, the divan are great for chillin while sipping hot tea or coffee. Windows are big. The water heater need to be replaced though as it is looked dirty and not healthy. Parking space is very limited and the arrangement is not good. Breakfast is so-so. Pool is ok, sauna available is a huge plus"
Hotel Santika Premiere Semarang,Salim Ezer,4.0,"Protocol covid applied very well , during my stay. Room so cleans and big. Staff very friendly and helpful. But breakfast menu is just OK."
Hotel Santika Premiere Semarang,Data data,4.0,"It is a wonderful place to stay, do ask for extensions cable and international adapters , and hair dryer if you need to charge multiple devices WiFi conditions very stable and fast. A bit difficult to move downstairs to car park as there is no lift. Breakfast menu was marvelous for local food, and they have a tower of variety of chilly. I mix all of them, and if you like sweet, just at the sweet soya sauce. The check in sometimes there is a hiccup, as the front desk team is new, it will improve in Timex I believe The cleanliness is ok"
